record_type,entity_id,recommended_for_presentation,reporting_risk_level,reporting_risk_reason,safer_interpretation,requires_external_validation
economic_interpretation,1988|HUN|Hungary,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Hungary 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|INA|Indonesia,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Indonesia 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|IRI|Iran,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Iran 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|ITA|Italy,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Italy 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|JAM|Jamaica,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Jamaica 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|JPN|Japan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Japan 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|KEN|Kenya,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Kenya 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|KOR|South Korea,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For South Korea 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|MAR|Morocco,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Morocco 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|MEX|Mexico,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Mexico 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|NED|Netherlands,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Netherlands 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|NOR|Norway,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Norway 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|NZL|New Zealand,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For New Zealand 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|PAK|Pakistan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Pakistan 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|PER|Peru,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Peru 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|PHI|Philippines,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Philippines 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|POL|Poland,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Poland 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|POR|Portugal,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Portugal 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|ROU|Romania,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Romania 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|SEN|Senegal,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Senegal 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|SUI|Switzerland,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Switzerland 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|SUR|Suriname,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Suriname 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|SWE|Sweden,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Sweden 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|THA|Thailand,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Thailand 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|TUR|Turkey,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Turkey 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1988|USA|United States,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For United States 1988, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1992|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 1992, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,1996|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 1996, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2000|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 2000, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2004|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 2004, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2004|VEN|Venezuela,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Venezuela 2004, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2008|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 2008, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2008|VEN|Venezuela,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Venezuela 2008, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2012|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 2012, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2012|VEN|Venezuela,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Venezuela 2012, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2016|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 2016, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
economic_interpretation,2020|TPE|Taiwan,show_with_limitations,medium,GDP total and/or population match is missing or incomplete; economic-normalized ratios and overperformance baselines are fragile.,"For Taiwan 2020, describe medal scale only or use economic metrics as incomplete-data context, not as a strong economic mechanism.",1
gender_decomposition,Algeria|1984-1996,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Algeria 1984-1996, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Argentina|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Argentina 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Argentina|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Argentina 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Armenia|1996-2008,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Armenia 1996-2008, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Armenia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Armenia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Armenia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Armenia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Australia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Australia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Australia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Australia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Austria|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Austria 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Austria|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Austria 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Azerbaijan|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Azerbaijan 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Azerbaijan|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Azerbaijan 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Bahamas|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Bahamas 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Bahrain|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Bahrain 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Belarus|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Belarus 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Belgium|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Belgium 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Belgium|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Belgium 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Botswana|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Botswana 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Brazil|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Brazil 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Brazil|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Brazil 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Bulgaria|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Bulgaria 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Bulgaria|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Bulgaria 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Canada|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Canada 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Canada|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Canada 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,China|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For China 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,China|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For China 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Colombia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Colombia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Colombia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Colombia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Cote d'Ivoire|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Cote d'Ivoire 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Croatia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Croatia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Croatia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Croatia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Cuba|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Cuba 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Cuba|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Cuba 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Czechia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Czechia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Czechia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Czechia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Denmark|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Denmark 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Denmark|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Denmark 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Dominican Republic|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Dominican Republic 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Dominican Republic|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Dominican Republic 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Ecuador|1996-2008,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Ecuador 1996-2008, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Ecuador|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Ecuador 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Ecuador|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Ecuador 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Egypt|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Egypt 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Egypt|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Egypt 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Estonia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Estonia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Ethiopia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Ethiopia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Ethiopia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Ethiopia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Fiji|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Fiji 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Finland|1984-1996,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Finland 1984-1996, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Finland|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Finland 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,France|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For France 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,France|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For France 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Georgia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Georgia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Georgia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Georgia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Germany|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Germany 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Germany|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Germany 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Greece|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Greece 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Greece|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Greece 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Grenada|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Grenada 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Hong Kong|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Hong Kong 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Hungary|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Hungary 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Hungary|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Hungary 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,India|1996-2008,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For India 1996-2008, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,India|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For India 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,India|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For India 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Indonesia|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Indonesia 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Indonesia|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Indonesia 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Iran|1996-2008,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Iran 1996-2008, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Iran|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Iran 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Iran|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Iran 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Ireland|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Ireland 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Ireland|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Ireland 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Israel|1996-2008,show_with_limitations,medium,Gender decomposition confidence is low_small_growth; one or more opportunity/participation/conversion inputs may be missing.,"For Israel 1996-2008, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Israel|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Israel 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Israel|2020-2024,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Israel 2020-2024, present female medal growth as a descriptive decomposition with missing-input caveats.",0
gender_decomposition,Italy|2008-2020,show_with_limitations,medium,Gender decomposition confidence is low_missing_athlete_share_or_conversion_inputs; one or more opportunity/participation/conversion inputs may be missing.,"For Italy 2008-2020, present female medal growth as a descriptive decomposition with missing-input caveats.",0
