host_year,host_country,host_noc,sport,pre_year,post_year,pre_host_medals,host_year_medals,post_host_medals,pre_country_share_in_sport,host_country_share_in_sport,post_country_share_in_sport,host_lift_vs_pre,host_lift_vs_post,host_lift_vs_baseline,non_host_peer_change,host_lift_vs_peers,host_effect_strength,host_effect_interpretation
2008,China,CHN,Sailing,2004.0,2012.0,1.0,2.0,1.0,0.030303030303030304,0.06060606060606061,0.03333333333333333,1.0,1.0,1.0,0.47058823529411764,0.5294117647058824,moderate_candidate,"Host-effect candidate evidence for China 2008 Sailing: host medals 2 versus pre 1 and post 1. Lift versus baseline is 1; peer-adjusted lift is 0.529412. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Shooting,2004.0,2012.0,9.0,8.0,7.0,0.17647058823529413,0.17777777777777778,0.15555555555555556,-1.0,1.0,0.0,0.3333333333333333,-1.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for China 2008 Shooting: host medals 8 versus pre 9 and post 7. Lift versus baseline is 0; peer-adjusted lift is -1.33333. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Softball,2004.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for China 2008 Softball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Swimming,2004.0,2012.0,2.0,6.0,10.0,0.020618556701030927,0.057692307692307696,0.09803921568627451,4.0,-4.0,0.0,0.85,3.15,weak_candidate,"Host-effect candidate evidence for China 2008 Swimming: host medals 6 versus pre 2 and post 10. Lift versus baseline is 0; peer-adjusted lift is 3.15. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Synchronized Swimming,2004.0,2012.0,0.0,1.0,2.0,0.0,0.16666666666666666,0.3333333333333333,1.0,-1.0,0.0,0.3333333333333333,0.6666666666666667,weak_candidate,"Host-effect candidate evidence for China 2008 Synchronized Swimming: host medals 1 versus pre 0 and post 2. Lift versus baseline is 0; peer-adjusted lift is 0.666667. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Table Tennis,2004.0,2012.0,6.0,8.0,6.0,0.5,0.6666666666666666,0.5,2.0,2.0,2.0,0.3333333333333333,1.6666666666666667,strong_candidate,"Host-effect candidate evidence for China 2008 Table Tennis: host medals 8 versus pre 6 and post 6. Lift versus baseline is 2; peer-adjusted lift is 1.66667. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Taekwondo,2004.0,2012.0,2.0,2.0,3.0,0.08333333333333333,0.0625,0.09375,0.0,-1.0,-0.5,0.42857142857142855,-0.42857142857142855,no_positive_host_lift,"Host-effect candidate evidence for China 2008 Taekwondo: host medals 2 versus pre 2 and post 3. Lift versus baseline is -0.5; peer-adjusted lift is -0.428571. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Tennis,2004.0,2012.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,1.0,0.5,0.8571428571428571,-0.8571428571428571,weak_candidate,"Host-effect candidate evidence for China 2008 Tennis: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -0.857143. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Trampolining,2004.0,2012.0,1.0,3.0,4.0,0.16666666666666666,0.5,0.6666666666666666,2.0,-1.0,0.5,1.0,1.0,moderate_candidate,"Host-effect candidate evidence for China 2008 Trampolining: host medals 3 versus pre 1 and post 4. Lift versus baseline is 0.5; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Triathlon,2004.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,no_positive_host_lift,"Host-effect candidate evidence for China 2008 Triathlon: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.6. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Volleyball,2004.0,2012.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.5,0.6666666666666666,-0.6666666666666666,weak_candidate,"Host-effect candidate evidence for China 2008 Volleyball: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Water Polo,2004.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,no_positive_host_lift,"Host-effect candidate evidence for China 2008 Water Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.8. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Weightlifting,2004.0,2012.0,8.0,9.0,7.0,0.17777777777777778,0.2,0.15555555555555556,1.0,2.0,1.5,0.4117647058823529,0.5882352941176471,moderate_candidate,"Host-effect candidate evidence for China 2008 Weightlifting: host medals 9 versus pre 8 and post 7. Lift versus baseline is 1.5; peer-adjusted lift is 0.588235. Read this as internal comparative evidence, not a causal claim."
2008,China,CHN,Wrestling,2004.0,2012.0,1.0,3.0,1.0,0.018518518518518517,0.04225352112676056,0.013888888888888888,2.0,2.0,2.0,0.7037037037037037,1.2962962962962963,strong_candidate,"Host-effect candidate evidence for China 2008 Wrestling: host medals 3 versus pre 1 and post 1. Lift versus baseline is 2; peer-adjusted lift is 1.2963. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Archery,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Archery: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Athletics,2008.0,2016.0,5.0,6.0,7.0,0.03571428571428571,0.04195804195804196,0.04964539007092199,1.0,-1.0,0.0,0.625,0.375,weak_candidate,"Host-effect candidate evidence for United Kingdom 2012 Athletics: host medals 6 versus pre 5 and post 7. Lift versus baseline is 0; peer-adjusted lift is 0.375. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Badminton,2008.0,2016.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.0,-1.0,-0.5,0.42857142857142855,-0.42857142857142855,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Badminton: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is -0.428571. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Basketball,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Basketball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.2. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Beach Volleyball,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Beach Volleyball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Boxing,2008.0,2016.0,3.0,5.0,3.0,0.06818181818181818,0.09615384615384616,0.058823529411764705,2.0,2.0,2.0,0.7368421052631579,1.263157894736842,strong_candidate,"Host-effect candidate evidence for United Kingdom 2012 Boxing: host medals 5 versus pre 3 and post 3. Lift versus baseline is 2; peer-adjusted lift is 1.26316. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Canoeing,2008.0,2016.0,3.0,4.0,4.0,0.0625,0.08333333333333333,0.08163265306122448,1.0,0.0,0.5,0.16666666666666666,0.8333333333333334,moderate_candidate,"Host-effect candidate evidence for United Kingdom 2012 Canoeing: host medals 4 versus pre 3 and post 4. Lift versus baseline is 0.5; peer-adjusted lift is 0.833333. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Cycling,2008.0,2016.0,14.0,12.0,12.0,0.25925925925925924,0.21818181818181817,0.2222222222222222,-2.0,0.0,-1.0,0.7777777777777778,-2.7777777777777777,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Cycling: host medals 12 versus pre 14 and post 12. Lift versus baseline is -1; peer-adjusted lift is -2.77778. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Diving,2008.0,2016.0,0.0,1.0,3.0,0.0,0.041666666666666664,0.125,1.0,-2.0,-0.5,0.2857142857142857,0.7142857142857143,weak_candidate,"Host-effect candidate evidence for United Kingdom 2012 Diving: host medals 1 versus pre 0 and post 3. Lift versus baseline is -0.5; peer-adjusted lift is 0.714286. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Equestrianism,2008.0,2016.0,2.0,5.0,3.0,0.1111111111111111,0.2777777777777778,0.16666666666666666,3.0,2.0,2.5,0.5714285714285714,2.428571428571429,strong_candidate,"Host-effect candidate evidence for United Kingdom 2012 Equestrianism: host medals 5 versus pre 2 and post 3. Lift versus baseline is 2.5; peer-adjusted lift is 2.42857. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Fencing,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,-0.46153846153846156,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.461538. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Football,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Football: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Golf,2008.0,2016.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Golf: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Gymnastics,2008.0,2016.0,1.0,4.0,6.0,0.023809523809523808,0.09523809523809523,0.14285714285714285,3.0,-2.0,0.5,0.15384615384615385,2.8461538461538463,moderate_candidate,"Host-effect candidate evidence for United Kingdom 2012 Gymnastics: host medals 4 versus pre 1 and post 6. Lift versus baseline is 0.5; peer-adjusted lift is 2.84615. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Handball,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Handball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.5. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Hockey,2008.0,2016.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,1.0,0.0,0.5,0.25,0.75,moderate_candidate,"Host-effect candidate evidence for United Kingdom 2012 Hockey: host medals 1 versus pre 0 and post 1. Lift versus baseline is 0.5; peer-adjusted lift is 0.75. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Judo,2008.0,2016.0,0.0,2.0,1.0,0.0,0.03571428571428571,0.017857142857142856,2.0,1.0,1.5,0.4090909090909091,1.5909090909090908,moderate_candidate,"Host-effect candidate evidence for United Kingdom 2012 Judo: host medals 2 versus pre 0 and post 1. Lift versus baseline is 1.5; peer-adjusted lift is 1.59091. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Modern Pentathlon,2008.0,2016.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.5,0.6,-0.6,weak_candidate,"Host-effect candidate evidence for United Kingdom 2012 Modern Pentathlon: host medals 1 versus pre 1 and post 0. Lift versus baseline is 0.5; peer-adjusted lift is -0.6. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Rhythmic Gymnastics,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Rhythmic Gymnastics: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.666667. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Rowing,2008.0,2016.0,6.0,9.0,5.0,0.14285714285714285,0.21428571428571427,0.11904761904761904,3.0,4.0,3.5,0.29411764705882354,2.7058823529411766,strong_candidate,"Host-effect candidate evidence for United Kingdom 2012 Rowing: host medals 9 versus pre 6 and post 5. Lift versus baseline is 3.5; peer-adjusted lift is 2.70588. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Rugby Sevens,2008.0,2016.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Rugby Sevens: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Sailing,2008.0,2016.0,6.0,5.0,3.0,0.18181818181818182,0.16666666666666666,0.1,-1.0,2.0,0.5,0.5,-1.5,weak_candidate,"Host-effect candidate evidence for United Kingdom 2012 Sailing: host medals 5 versus pre 6 and post 3. Lift versus baseline is 0.5; peer-adjusted lift is -1.5. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Shooting,2008.0,2016.0,0.0,1.0,2.0,0.0,0.022222222222222223,0.044444444444444446,1.0,-1.0,0.0,0.4090909090909091,0.5909090909090908,weak_candidate,"Host-effect candidate evidence for United Kingdom 2012 Shooting: host medals 1 versus pre 0 and post 2. Lift versus baseline is 0; peer-adjusted lift is 0.590909. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Swimming,2008.0,2016.0,6.0,3.0,6.0,0.057692307692307696,0.029411764705882353,0.057692307692307696,-3.0,-3.0,-3.0,0.6111111111111112,-3.611111111111111,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Swimming: host medals 3 versus pre 6 and post 6. Lift versus baseline is -3; peer-adjusted lift is -3.61111. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Synchronized Swimming,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Synchronized Swimming: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Table Tennis,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Table Tennis: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is 0. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Taekwondo,2008.0,2016.0,1.0,2.0,3.0,0.03125,0.0625,0.09375,1.0,-1.0,0.0,0.35,0.65,weak_candidate,"Host-effect candidate evidence for United Kingdom 2012 Taekwondo: host medals 2 versus pre 1 and post 3. Lift versus baseline is 0; peer-adjusted lift is 0.65. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Tennis,2008.0,2016.0,0.0,2.0,1.0,0.0,0.13333333333333333,0.06666666666666667,2.0,1.0,1.5,1.0,1.0,moderate_candidate,"Host-effect candidate evidence for United Kingdom 2012 Tennis: host medals 2 versus pre 0 and post 1. Lift versus baseline is 1.5; peer-adjusted lift is 1. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Trampolining,2008.0,2016.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.5,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Trampolining: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Triathlon,2008.0,2016.0,0.0,2.0,3.0,0.0,0.3333333333333333,0.5,2.0,-1.0,0.5,0.5,1.5,moderate_candidate,"Host-effect candidate evidence for United Kingdom 2012 Triathlon: host medals 2 versus pre 0 and post 3. Lift versus baseline is 0.5; peer-adjusted lift is 1.5. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Volleyball,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Volleyball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.2. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Water Polo,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Water Polo: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.333333. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Weightlifting,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,-0.42105263157894735,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Weightlifting: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.421053. Read this as internal comparative evidence, not a causal claim."
2012,United Kingdom,GBR,Wrestling,2008.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,-0.3103448275862069,no_positive_host_lift,"Host-effect candidate evidence for United Kingdom 2012 Wrestling: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.310345. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Archery,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Archery: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Artistic Gymnastics,2012.0,2020.0,0.0,0.0,2.0,0.0,0.0,0.046511627906976744,0.0,-2.0,-1.0,,,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Artistic Gymnastics: host medals 0 versus pre 0 and post 2. Lift versus baseline is -1; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Athletics,2012.0,2020.0,0.0,1.0,2.0,0.0,0.0070921985815602835,0.013888888888888888,1.0,-1.0,0.0,0.6829268292682927,0.31707317073170727,weak_candidate,"Host-effect candidate evidence for Brazil 2016 Athletics: host medals 1 versus pre 0 and post 2. Lift versus baseline is 0; peer-adjusted lift is 0.317073. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Badminton,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.1111111111111111,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Badminton: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.111111. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Basketball,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Basketball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Beach Volleyball,2012.0,2020.0,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.0,1.0,0.25,-0.25,weak_candidate,"Host-effect candidate evidence for Brazil 2016 Beach Volleyball: host medals 2 versus pre 2 and post 0. Lift versus baseline is 1; peer-adjusted lift is -0.25. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Boxing,2012.0,2020.0,3.0,1.0,3.0,0.057692307692307696,0.0196078431372549,0.057692307692307696,-2.0,-2.0,-2.0,1.1666666666666667,-3.166666666666667,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Boxing: host medals 1 versus pre 3 and post 3. Lift versus baseline is -2; peer-adjusted lift is -3.16667. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Canoe Sprint,2012.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.027777777777777776,0.0,-1.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Canoe Sprint: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Canoeing,2012.0,2020.0,0.0,3.0,0.0,0.0,0.061224489795918366,0.0,3.0,3.0,3.0,0.2631578947368421,2.736842105263158,strong_candidate,"Host-effect candidate evidence for Brazil 2016 Canoeing: host medals 3 versus pre 0 and post 0. Lift versus baseline is 3; peer-adjusted lift is 2.73684. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Cycling,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Cycling: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.142857. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Diving,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.2222222222222222,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Diving: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.222222. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Equestrianism,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,-1.1428571428571428,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Equestrianism: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1.14286. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Fencing,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Fencing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.6. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Football,2012.0,2020.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Football: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Golf,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Golf: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Gymnastics,2012.0,2020.0,1.0,3.0,0.0,0.023809523809523808,0.07142857142857142,0.0,2.0,3.0,2.5,0.45454545454545453,1.5454545454545454,strong_candidate,"Host-effect candidate evidence for Brazil 2016 Gymnastics: host medals 3 versus pre 1 and post 0. Lift versus baseline is 2.5; peer-adjusted lift is 1.54545. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Handball,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Handball: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.8. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Hockey,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Hockey: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.2. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Judo,2012.0,2020.0,4.0,3.0,2.0,0.07142857142857142,0.05357142857142857,0.03333333333333333,-1.0,1.0,0.0,0.32,-1.32,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Judo: host medals 3 versus pre 4 and post 2. Lift versus baseline is 0; peer-adjusted lift is -1.32. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Marathon Swimming,2012.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.5,,,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Marathon Swimming: host medals 0 versus pre 0 and post 1. Lift versus baseline is -0.5; peer-adjusted lift is . Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Modern Pentathlon,2012.0,2020.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,-1.0,0.0,-0.5,1.0,-2.0,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Modern Pentathlon: host medals 0 versus pre 1 and post 0. Lift versus baseline is -0.5; peer-adjusted lift is -2. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Rhythmic Gymnastics,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.75,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Rhythmic Gymnastics: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.75. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Rowing,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.14285714285714285,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Rowing: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -0.142857. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Rugby Sevens,2012.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Rugby Sevens: host medals 0 versus pre 0 and post 0. Lift versus baseline is 0; peer-adjusted lift is -1. Read this as internal comparative evidence, not a causal claim."
2016,Brazil,BRA,Sailing,2012.0,2020.0,1.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.625,-0.625,no_positive_host_lift,"Host-effect candidate evidence for Brazil 2016 Sailing: host medals 1 versus pre 1 and post 1. Lift versus baseline is 0; peer-adjusted lift is -0.625. Read this as internal comparative evidence, not a causal claim."
